timestamp,PM2.5 (ug/m3),CO2 (ppm),Temp (C),Humidity (%),TVOC (mg/m3),Pressure (Pa),source
10/07/2025, 17:58:27,10.00,90,11.00,46.08,0.926,1.76,real
10/07/2025, 17:58:27,10.00,90,11.00,46.35,0.927,1.76,real
10/07/2025, 17:58:27,10.00,90,11.00,46.48,0.928,1.81,real
10/07/2025, 17:59:59,65.00,580,71.00,48.67,0.931,1.85,real
10/07/2025, 17:59:59,53.00,470,58.00,48.63,0.931,1.90,real
10/07/2025, 17:59:59,44.00,390,48.00,48.60,0.930,1.92,real
10/07/2025, 17:59:59,37.00,330,41.00,48.58,0.930,1.95,real
10/07/2025, 17:59:59,28.00,260,31.00,48.54,0.929,1.96,real
10/07/2025, 17:59:59,25.00,230,27.00,48.47,0.929,2.00,real
10/07/2025, 17:59:59,22.00,200,24.00,48.43,0.928,2.01,real
10/07/2025, 17:59:59,19.00,170,21.00,48.39,0.927,2.01,real
10/07/2025, 17:59:59,16.00,140,17.00,48.35,0.926,2.02,real
10/07/2025, 17:59:59,15.00,130,16.00,48.24,0.925,2.03,real
10/07/2025, 17:59:59,14.00,120,15.00,48.18,0.924,2.07,real
10/07/2025, 17:59:59,13.00,110,14.00,48.11,0.921,2.05,real
10/07/2025, 17:59:59,12.00,100,13.00,48.05,0.920,2.04,real
10/07/2025, 17:59:59,12.00,100,13.00,47.88,0.918,2.00,real
10/07/2025, 17:59:59,11.00,90,12.00,47.79,0.917,1.96,real
10/07/2025, 17:59:59,11.00,90,12.00,47.69,0.914,1.94,real
10/07/2025, 17:59:59,12.00,100,13.00,47.58,0.912,1.90,real
10/07/2025, 17:59:59,12.00,100,13.00,47.35,0.911,1.85,real
10/07/2025, 17:59:59,12.00,100,13.00,47.24,0.910,1.81,real
10/07/2025, 17:59:59,12.00,100,13.00,47.14,0.907,1.78,real
10/07/2025, 17:59:59,12.00,100,13.00,47.05,0.906,1.77,real
10/07/2025, 17:59:59,12.00,100,13.00,46.87,0.905,1.77,real
10/07/2025, 17:59:59,12.00,100,13.00,46.79,0.904,1.72,real
10/07/2025, 17:59:59,12.00,100,13.00,46.70,0.901,1.69,real
10/07/2025, 17:59:59,12.00,100,13.00,46.60,0.900,1.67,real
10/07/2025, 17:59:59,12.00,100,13.00,46.39,0.899,1.66,real
10/07/2025, 17:59:59,11.00,90,12.00,46.30,0.898,1.63,real
10/07/2025, 17:59:59,11.00,90,12.00,46.17,0.896,1.62,real
10/07/2025, 17:59:59,11.00,90,12.00,46.02,0.895,1.57,real
10/07/2025, 17:59:59,11.00,90,12.00,45.76,0.894,1.55,real
10/07/2025, 17:59:59,11.00,90,12.00,45.65,0.893,1.51,real
10/07/2025, 17:59:59,11.00,90,12.00,45.56,0.891,1.49,real
10/07/2025, 17:59:59,11.00,90,12.00,45.50,0.891,1.44,real
10/07/2025, 17:59:59,11.00,90,12.00,45.45,0.890,1.40,real
10/07/2025, 17:59:59,11.00,90,12.00,45.44,0.890,1.38,real
10/07/2025, 17:59:59,11.00,90,12.00,45.48,0.890,1.35,real
10/07/2025, 17:59:59,10.00,80,11.00,45.58,0.891,1.38,real
10/07/2025, 17:59:59,10.00,90,11.00,45.72,0.891,1.42,real
10/07/2025, 17:59:59,10.00,90,11.00,45.69,0.892,1.40,real
10/07/2025, 17:59:59,10.00,90,11.00,45.62,0.896,1.37,real
10/07/2025, 17:59:59,10.00,90,11.00,45.50,0.898,1.36,real
10/07/2025, 17:59:59,10.00,90,11.00,45.18,0.901,1.38,real
10/07/2025, 17:59:59,10.00,90,11.00,45.01,0.905,1.40,real
10/07/2025, 17:59:59,11.00,90,12.00,44.85,0.913,1.40,real
10/07/2025, 17:59:59,11.00,90,12.00,44.73,0.918,1.40,real
10/07/2025, 17:59:59,11.00,90,12.00,44.51,0.923,1.38,real
10/07/2025, 17:59:59,11.00,90,12.00,44.39,0.928,1.36,real
10/07/2025, 17:59:59,11.00,90,12.00,44.28,0.938,1.33,real
10/07/2025, 17:59:59,11.00,90,12.00,44.18,0.942,1.29,real
10/07/2025, 17:59:59,11.00,90,12.00,44.04,0.946,1.25,real
10/07/2025, 17:59:59,11.00,90,12.00,43.98,0.950,1.25,real
10/07/2025, 17:59:59,11.00,90,12.00,43.92,0.955,1.25,real
10/07/2025, 17:59:59,19.00,170,21.00,43.85,0.956,1.23,real
10/07/2025, 17:59:59,24.00,220,26.00,43.73,0.958,1.21,real
10/07/2025, 17:59:59,26.00,240,29.00,43.65,0.958,1.18,real
10/07/2025, 17:59:59,24.00,220,27.00,43.54,0.959,1.13,real
10/07/2025, 17:59:59,22.00,200,24.00,43.43,0.959,1.09,real
10/07/2025, 17:59:59,21.00,190,23.00,43.32,0.959,1.07,real
10/07/2025, 17:59:59,20.00,180,22.00,43.12,0.958,1.03,real
10/07/2025, 17:59:59,20.00,180,22.00,43.02,0.958,1.00,real
10/07/2025, 17:59:59,20.00,180,22.00,42.91,0.958,1.00,real
10/07/2025, 17:59:59,20.00,180,22.00,42.84,0.957,1.03,real
10/07/2025, 17:59:59,20.00,180,22.00,42.74,0.957,1.04,real
10/07/2025, 17:59:59,19.00,170,21.00,42.70,0.957,1.07,real
10/07/2025, 17:59:59,17.00,150,19.00,42.64,0.956,1.08,real
10/07/2025, 17:59:59,14.00,120,15.00,42.57,0.956,1.13,real
10/07/2025, 17:59:59,13.00,110,14.00,42.52,0.955,1.17,real
10/07/2025, 17:59:59,12.00,100,13.00,42.47,0.954,1.18,real
10/07/2025, 17:59:59,11.00,90,12.00,42.42,0.952,1.20,real
10/07/2025, 17:59:59,9.00,80,10.00,42.36,0.950,1.21,real
10/07/2025, 17:59:59,9.00,80,9.00,42.24,0.949,1.24,real
10/07/2025, 17:59:59,9.00,80,9.00,42.20,0.947,1.26,real
10/07/2025, 17:59:59,9.00,80,9.00,42.15,0.943,1.30,real
10/07/2025, 17:59:59,9.00,80,9.00,42.12,0.942,1.33,real
10/07/2025, 17:59:59,9.00,80,9.00,42.05,0.940,1.38,real
10/07/2025, 17:59:59,9.00,80,9.00,42.00,0.938,1.43,real
10/07/2025, 17:59:59,10.00,90,10.00,41.94,0.935,1.46,real
10/07/2025, 17:59:59,10.00,90,11.00,41.87,0.933,1.50,real
10/07/2025, 17:59:59,10.00,90,11.00,41.75,0.931,1.53,real
10/07/2025, 17:59:59,10.00,90,11.00,41.69,0.929,1.56,real
10/07/2025, 17:59:59,10.00,90,11.00,41.63,0.926,1.55,real
10/07/2025, 17:59:59,10.00,90,11.00,41.58,0.925,1.55,real
10/07/2025, 17:59:59,10.00,90,11.00,41.54,0.923,1.57,real
10/07/2025, 17:59:59,10.00,90,11.00,41.52,0.922,1.61,real
10/07/2025, 17:59:59,11.00,100,12.00,41.51,0.919,1.62,real
10/07/2025, 17:59:59,12.00,100,13.00,41.48,0.918,1.65,real
10/07/2025, 17:59:59,12.00,100,13.00,41.39,0.917,1.65,real
10/07/2025, 17:59:59,12.00,100,13.00,41.33,0.915,1.69,real
10/07/2025, 17:59:59,12.00,100,13.00,41.31,0.913,1.72,real
10/07/2025, 17:59:59,12.00,100,13.00,41.33,0.912,1.74,real
10/07/2025, 17:59:59,12.00,100,13.00,41.41,0.911,1.77,real
10/07/2025, 17:59:59,12.00,100,13.00,41.42,0.910,1.79,real
10/07/2025, 17:59:59,11.00,90,12.00,41.45,0.908,1.82,real
10/07/2025, 17:59:59,11.00,90,12.00,41.46,0.908,1.83,real
10/07/2025, 17:59:59,10.00,90,11.00,41.51,0.908,1.87,real
10/07/2025, 17:59:59,10.00,90,11.00,41.50,0.908,1.83,real
10/07/2025, 17:59:59,10.00,90,11.00,41.47,0.910,1.83,real
10/07/2025, 17:59:59,10.00,90,11.00,41.46,0.911,1.80,real
10/07/2025, 17:59:59,10.00,90,11.00,41.43,0.913,1.77,real
10/07/2025, 17:59:59,10.00,90,11.00,41.40,0.915,1.75,real
10/07/2025, 17:59:59,10.00,90,11.00,41.36,0.920,1.71,real
10/07/2025, 17:59:59,10.00,90,11.00,41.35,0.922,1.68,real
10/07/2025, 17:59:59,10.00,90,11.00,41.31,0.925,1.66,real
10/07/2025, 17:59:59,10.00,90,11.00,41.30,0.929,1.65,real
10/07/2025, 17:59:59,10.00,90,11.00,41.31,0.935,1.68,real
10/07/2025, 17:59:59,9.00,80,10.00,41.34,0.938,1.70,real
10/07/2025, 17:59:59,9.00,80,9.00,41.47,0.941,1.73,real
10/07/2025, 17:59:59,9.00,80,9.00,41.56,0.944,1.73,real
10/07/2025, 17:59:59,9.00,80,9.00,41.66,0.949,1.78,real
10/07/2025, 17:59:59,10.00,90,11.00,41.78,0.951,1.83,real
10/07/2025, 17:59:59,10.00,90,11.00,42.07,0.953,1.85,real
10/07/2025, 17:59:59,10.00,90,11.00,42.22,0.954,1.86,real
10/07/2025, 17:59:59,10.00,90,11.00,42.38,0.957,1.90,real
10/07/2025, 17:59:59,11.00,90,12.00,42.62,0.958,1.94,real
10/07/2025, 17:59:59,87.00,770,95.00,43.17,0.959,1.98,real
10/07/2025, 17:59:59,220.00,1970,241.00,43.42,0.960,2.00,real
10/07/2025, 17:59:59,296.00,2660,325.00,43.67,0.963,2.03,real
10/07/2025, 17:59:59,371.00,3340,408.00,43.92,0.966,2.07,real
10/07/2025, 17:59:59,427.00,3840,469.00,44.31,0.968,2.08,real
10/07/2025, 17:59:59,455.00,4100,500.00,44.50,0.971,2.10,real
10/07/2025, 17:59:59,444.00,4000,488.00,44.72,0.979,2.13,real
10/07/2025, 17:59:59,483.00,4350,531.00,44.91,0.983,2.10,real
10/07/2025, 17:59:59,562.00,5060,600.00,45.25,0.988,2.11,real
10/07/2025, 17:59:59,625.00,5630,600.00,45.39,0.993,2.12,real
10/07/2025, 17:59:59,632.00,5690,600.00,45.50,1.004,2.15,real
10/07/2025, 17:59:59,598.00,5380,600.00,45.62,1.010,2.16,real
10/07/2025, 17:59:59,567.00,5100,600.00,45.83,1.016,2.17,real
10/07/2025, 17:59:59,517.00,4650,569.00,45.92,1.021,2.21,real
10/07/2025, 17:59:59,441.00,3970,485.00,46.01,1.031,2.21,real
10/07/2025, 17:59:59,264.00,2370,290.00,46.12,1.036,2.25,real
10/07/2025, 17:59:59,203.00,1820,223.00,46.36,1.040,2.30,real
10/07/2025, 17:59:59,157.00,1410,172.00,46.49,1.043,2.31,real
10/07/2025, 17:59:59,122.00,1100,134.00,46.62,1.048,2.32,real
10/07/2025, 17:59:59,77.00,690,85.00,46.75,1.050,2.35,real
10/07/2025, 17:59:59,62.00,560,69.00,47.01,1.050,2.37,real
10/07/2025, 17:59:59,51.00,460,57.00,47.14,1.051,2.42,real
10/07/2025, 17:59:59,43.00,390,48.00,47.27,1.050,2.43,real
10/07/2025, 17:59:59,37.00,330,41.00,47.39,1.047,2.45,real
10/07/2025, 17:59:59,28.00,260,32.00,47.52,1.045,2.48,real
10/07/2025, 17:59:59,24.00,220,27.00,47.77,1.042,2.49,real
10/07/2025, 17:59:59,21.00,190,23.00,47.87,1.040,2.46,real
10/07/2025, 17:59:59,19.00,170,20.00,47.96,1.034,2.48,real
10/07/2025, 17:59:59,16.00,140,17.00,48.05,1.031,2.49,real
10/07/2025, 17:59:59,15.00,130,16.00,48.19,1.027,2.47,real
10/07/2025, 17:59:59,14.00,120,15.00,48.25,1.024,2.47,real
10/07/2025, 17:59:59,13.00,110,14.00,48.31,1.018,2.42,real
10/07/2025, 17:59:59,11.00,90,12.00,48.38,1.014,2.45,real
10/07/2025, 17:59:59,11.00,90,12.00,48.62,1.011,2.46,real
10/07/2025, 17:59:59,11.00,90,12.00,48.71,1.007,2.43,real
10/07/2025, 17:59:59,11.00,90,12.00,48.78,1.000,2.40,real
10/07/2025, 17:59:59,12.00,100,13.00,48.83,0.997,2.38,real
10/07/2025, 17:59:59,12.00,100,13.00,48.87,0.997,2.33,real
10/07/2025, 17:59:59,12.00,100,13.00,48.88,0.993,2.29,real
10/07/2025, 17:59:59,12.00,100,13.00,48.85,0.986,2.27,real
10/07/2025, 17:59:59,12.00,100,13.00,48.82,0.983,2.28,real
10/07/2025, 17:59:59,12.00,100,13.00,48.74,0.979,2.28,real
10/07/2025, 17:59:59,12.00,100,13.00,48.70,0.976,2.29,real
10/07/2025, 17:59:59,12.00,100,13.00,48.66,0.969,2.30,real
10/07/2025, 17:59:59,12.00,100,13.00,48.61,0.966,2.31,real
10/07/2025, 17:59:59,12.00,100,13.00,48.43,0.963,2.35,real
10/07/2025, 17:59:59,12.00,100,13.00,48.33,0.960,2.39,real
10/07/2025, 17:59:59,12.00,100,13.00,48.23,0.953,2.40,real
10/07/2025, 17:59:59,12.00,100,13.00,48.12,0.950,2.42,real
10/07/2025, 17:59:59,12.00,100,13.00,47.92,0.947,2.45,real
10/07/2025, 17:59:59,12.00,100,13.00,47.81,0.943,2.48,real
10/07/2025, 17:59:59,12.00,100,13.00,47.72,0.937,2.49,real
10/07/2025, 17:59:59,12.00,100,13.00,47.62,0.934,2.44,real
10/07/2025, 17:59:59,12.00,100,13.00,47.41,0.930,2.43,real
10/07/2025, 17:59:59,12.00,100,13.00,47.31,0.927,2.44,real
10/07/2025, 17:59:59,12.00,100,13.00,47.19,0.921,2.45,real
10/07/2025, 17:59:59,12.00,100,13.00,47.07,0.918,2.49,real
10/07/2025, 17:59:59,12.00,100,13.00,46.82,0.915,2.49,real
10/07/2025, 17:59:59,12.00,100,13.00,46.69,0.912,2.48,real
10/07/2025, 17:59:59,12.00,100,13.00,46.56,0.906,2.49,real
10/07/2025, 17:59:59,12.00,100,13.00,46.45,0.903,2.44,real
10/07/2025, 17:59:59,12.00,100,13.00,46.23,0.900,2.40,real
10/07/2025, 17:59:59,12.00,100,13.00,46.12,0.898,2.35,real
10/07/2025, 17:59:59,11.00,90,12.00,46.03,0.892,2.40,real
10/07/2025, 17:59:59,11.00,90,12.00,45.95,0.890,2.44,real
10/07/2025, 17:59:59,11.00,90,12.00,45.78,0.887,2.49,real
10/07/2025, 17:59:59,11.00,90,12.00,45.70,0.885,2.50,real
10/07/2025, 17:59:59,11.00,90,12.00,45.62,0.880,2.50,real
10/07/2025, 17:59:59,11.00,90,12.00,45.54,0.877,2.49,real
10/07/2025, 17:59:59,11.00,90,12.00,45.36,0.875,2.48,real
10/07/2025, 17:59:59,11.00,90,12.00,45.27,0.873,2.46,real
10/07/2025, 17:59:59,11.00,90,12.00,45.18,0.868,2.43,real
10/07/2025, 17:59:59,11.00,90,12.00,45.08,0.866,2.39,real
10/07/2025, 17:59:59,10.00,90,11.00,44.87,0.864,2.38,real
10/07/2025, 17:59:59,10.00,90,11.00,44.76,0.862,2.36,real
10/07/2025, 17:59:59,10.00,90,11.00,44.67,0.858,2.35,real
10/07/2025, 17:59:59,11.00,90,12.00,44.57,0.856,2.31,real
10/07/2025, 17:59:59,11.00,90,12.00,44.39,0.854,2.29,real
10/07/2025, 17:59:59,11.00,90,12.00,44.31,0.852,2.32,real
10/07/2025, 17:59:59,11.00,90,12.00,44.25,0.849,2.35,real
10/07/2025, 17:59:59,11.00,90,12.00,44.18,0.847,2.36,real
10/07/2025, 17:59:59,11.00,90,12.00,44.04,0.845,2.41,real
10/07/2025, 17:59:59,11.00,90,12.00,43.97,0.844,2.42,real
10/07/2025, 17:59:59,11.00,90,12.00,43.89,0.841,2.46,real
10/07/2025, 17:59:59,11.00,90,12.00,43.81,0.839,2.50,real
10/07/2025, 17:59:59,11.00,90,12.00,43.64,0.837,2.48,real
10/07/2025, 17:59:59,10.00,90,11.00,43.55,0.836,2.47,real
10/07/2025, 17:59:59,10.00,90,11.00,43.47,0.832,2.49,real
10/07/2025, 17:59:59,10.00,90,11.00,43.38,0.830,2.50,real
10/07/2025, 17:59:59,10.00,90,11.00,43.21,0.829,2.50,real
10/07/2025, 17:59:59,10.00,90,11.00,43.13,0.827,2.49,real
10/07/2025, 17:59:59,10.00,90,11.00,43.06,0.823,2.47,real
10/07/2025, 17:59:59,10.00,90,11.00,42.99,0.821,2.49,real
10/07/2025, 17:59:59,10.00,90,11.00,42.92,0.820,2.49,real
10/07/2025, 17:59:59,10.00,90,11.00,42.79,0.818,2.44,real
10/07/2025, 17:59:59,10.00,90,11.00,42.74,0.816,2.42,real
10/07/2025, 17:59:59,10.00,90,11.00,42.69,0.813,2.41,real
10/07/2025, 17:59:59,10.00,90,11.00,42.64,0.811,2.37,real
10/07/2025, 17:59:59,10.00,90,11.00,42.50,0.809,2.34,real
10/07/2025, 17:59:59,10.00,90,11.00,42.43,0.807,2.33,real
10/07/2025, 17:59:59,10.00,90,11.00,42.37,0.804,2.33,real
10/07/2025, 17:59:59,10.00,90,11.00,42.32,0.802,2.28,real
10/07/2025, 17:59:59,10.00,90,11.00,42.21,0.800,2.25,real
10/07/2025, 17:59:59,10.00,90,11.00,42.16,0.799,2.21,real
10/07/2025, 17:59:59,10.00,90,11.00,42.10,0.795,2.20,real
10/07/2025, 17:59:59,10.00,90,11.00,42.05,0.793,2.16,real
10/07/2025, 17:59:59,10.00,90,11.00,41.92,0.791,2.12,real
10/07/2025, 17:59:59,10.00,90,11.00,41.84,0.789,2.12,real
10/07/2025, 17:59:59,10.00,90,11.00,41.79,0.786,2.11,real
10/07/2025, 17:59:59,10.00,90,11.00,41.71,0.784,2.11,real
10/07/2025, 17:59:59,10.00,90,11.00,41.58,0.782,2.08,real
10/07/2025, 17:59:59,10.00,90,11.00,41.52,0.781,2.05,real
10/07/2025, 17:59:59,10.00,90,11.00,41.46,0.778,2.04,real
10/07/2025, 17:59:59,10.00,90,11.00,41.39,0.776,2.01,real
10/07/2025, 17:59:59,10.00,90,11.00,41.28,0.775,1.97,real
10/07/2025, 17:59:59,10.00,90,11.00,41.23,0.773,1.97,real
10/07/2025, 17:59:59,10.00,90,11.00,41.20,0.770,1.94,real
10/07/2025, 17:59:59,11.00,90,12.00,41.17,0.769,1.89,real
10/07/2025, 17:59:59,11.00,90,12.00,41.14,0.767,1.84,real
10/07/2025, 17:59:59,11.00,90,12.00,41.12,0.765,1.82,real
10/07/2025, 17:59:59,11.00,90,12.00,41.13,0.762,1.84,real
10/07/2025, 17:59:59,11.00,90,12.00,41.14,0.760,1.82,real
10/07/2025, 17:59:59,11.00,90,12.00,41.20,0.758,1.79,real
10/07/2025, 17:59:59,11.00,90,12.00,41.25,0.756,1.78,real
10/07/2025, 17:59:59,11.00,90,12.00,41.30,0.753,1.78,real
10/07/2025, 17:59:59,11.00,90,12.00,41.36,0.751,1.76,real
10/07/2025, 17:59:59,11.00,90,12.00,41.50,0.749,1.75,real
10/07/2025, 17:59:59,11.00,90,12.00,41.58,0.748,1.72,real
10/07/2025, 17:59:59,11.00,90,12.00,41.66,0.744,1.70,real
10/07/2025, 17:59:59,11.00,90,12.00,41.77,0.742,1.71,real
10/07/2025, 17:59:59,11.00,90,12.00,41.98,0.741,1.74,real
10/07/2025, 17:59:59,12.00,100,13.00,42.08,0.739,1.71,real
10/07/2025, 17:59:59,12.00,100,13.00,42.18,0.735,1.70,real
10/07/2025, 17:59:59,12.00,100,13.00,42.29,0.734,1.68,real
10/07/2025, 17:59:59,12.00,100,13.00,42.53,0.732,1.65,real
10/07/2025, 17:59:59,12.00,100,13.00,42.69,0.730,1.62,real
10/07/2025, 17:59:59,12.00,100,13.00,42.86,0.727,1.59,real
10/07/2025, 17:59:59,12.00,100,13.00,43.03,0.725,1.57,real
10/07/2025, 17:59:59,12.00,100,13.00,43.40,0.723,1.57,real
10/07/2025, 17:59:59,11.00,90,12.00,43.55,0.722,1.56,real
10/07/2025, 17:59:59,11.00,90,12.00,43.72,0.719,1.55,real
10/07/2025, 17:59:59,11.00,90,12.00,43.88,0.718,1.54,real
10/07/2025, 17:59:59,11.00,90,12.00,44.19,0.716,1.50,real
10/07/2025, 17:59:59,11.00,90,12.00,44.34,0.715,1.49,real
10/07/2025, 17:59:59,11.00,90,12.00,44.48,0.713,1.48,real
10/07/2025, 17:59:59,10.00,90,11.00,44.63,0.711,1.48,real
10/07/2025, 17:59:59,10.00,90,11.00,44.91,0.710,1.43,real
10/07/2025, 17:59:59,10.00,90,11.00,45.03,0.709,1.42,real
10/07/2025, 17:59:59,10.00,90,11.00,45.17,0.707,1.39,real
10/07/2025, 17:59:59,11.00,90,12.00,45.29,0.706,1.41,real
10/07/2025, 17:59:59,11.00,90,12.00,45.56,0.705,1.43,real
10/07/2025, 17:59:59,11.00,90,12.00,45.73,0.704,1.43,real
10/07/2025, 17:59:59,11.00,90,12.00,45.91,0.702,1.48,real
10/07/2025, 17:59:59,11.00,90,12.00,46.08,0.701,1.43,real
10/07/2025, 17:59:59,11.00,90,12.00,46.40,0.700,1.43,real
10/07/2025, 17:59:59,11.00,90,12.00,46.54,0.699,1.40,real
10/07/2025, 17:59:59,11.00,90,12.00,46.67,0.697,1.40,real
10/07/2025, 17:59:59,11.00,90,12.00,46.79,0.696,1.36,real
10/07/2025, 17:59:59,12.00,100,13.00,47.03,0.695,1.35,real
10/07/2025, 17:59:59,12.00,100,13.00,47.14,0.694,1.33,real
10/07/2025, 17:59:59,12.00,100,13.00,47.24,0.693,1.31,real
10/07/2025, 17:59:59,12.00,100,13.00,47.32,0.692,1.33,real
10/07/2025, 17:59:59,12.00,100,13.00,47.46,0.691,1.34,real
10/07/2025, 17:59:59,12.00,100,13.00,47.50,0.690,1.39,real
10/07/2025, 17:59:59,12.00,100,13.00,47.51,0.689,1.37,real
10/07/2025, 17:59:59,12.00,100,13.00,47.53,0.688,1.36,real
10/07/2025, 17:59:59,11.00,90,12.00,47.55,0.687,1.38,real
10/07/2025, 17:59:59,11.00,90,12.00,47.55,0.687,1.40,real
10/07/2025, 17:59:59,11.00,90,12.00,47.53,0.685,1.41,real
10/07/2025, 17:59:59,11.00,90,12.00,47.50,0.684,1.45,real
10/07/2025, 17:59:59,11.00,90,12.00,47.47,0.684,1.46,real
10/07/2025, 17:59:59,11.00,90,12.00,47.40,0.683,1.48,real
10/07/2025, 17:59:59,11.00,90,12.00,47.36,0.682,1.52,real
10/07/2025, 17:59:59,11.00,90,12.00,47.30,0.680,1.52,real
10/07/2025, 17:59:59,11.00,90,12.00,47.25,0.679,1.49,real
10/07/2025, 17:59:59,11.00,90,12.00,47.14,0.678,1.48,real
10/07/2025, 17:59:59,10.00,90,11.00,47.07,0.677,1.46,real
10/07/2025, 17:59:59,10.00,90,11.00,47.00,0.675,1.45,real
10/07/2025, 17:59:59,10.00,90,11.00,46.92,0.674,1.42,real
10/07/2025, 17:59:59,9.00,80,10.00,46.74,0.673,1.40,real
10/07/2025, 17:59:59,9.00,80,9.00,46.63,0.672,1.39,real
10/07/2025, 17:59:59,10.00,90,10.00,46.52,0.670,1.37,real
10/07/2025, 17:59:59,10.00,90,11.00,46.42,0.669,1.34,real
10/07/2025, 17:59:59,10.00,90,11.00,46.22,0.668,1.33,real
10/07/2025, 17:59:59,10.00,90,11.00,46.11,0.667,1.30,real
10/07/2025, 17:59:59,11.00,90,12.00,46.01,0.665,1.26,real
10/07/2025, 17:59:59,11.00,90,12.00,45.91,0.664,1.23,real
10/07/2025, 17:59:59,11.00,90,12.00,45.72,0.663,1.25,real
10/07/2025, 17:59:59,11.00,90,12.00,45.63,0.662,1.25,real
10/07/2025, 17:59:59,11.00,90,12.00,45.53,0.660,1.26,real
10/07/2025, 17:59:59,11.00,90,12.00,45.41,0.659,1.28,real
10/07/2025, 17:59:59,11.00,90,12.00,45.19,0.657,1.31,real
10/07/2025, 17:59:59,11.00,90,12.00,45.09,0.656,1.32,real
10/07/2025, 17:59:59,11.00,90,12.00,44.99,0.654,1.35,real
10/07/2025, 17:59:59,11.00,90,12.00,44.89,0.652,1.39,real
10/07/2025, 17:59:59,11.00,90,12.00,44.68,0.651,1.39,real
10/07/2025, 17:59:59,11.00,90,12.00,44.57,0.650,1.40,real
10/07/2025, 17:59:59,11.00,90,12.00,44.47,0.648,1.38,real
10/07/2025, 17:59:59,11.00,90,12.00,44.37,0.648,1.36,real
10/07/2025, 17:59:59,11.00,90,12.00,44.15,0.647,1.31,real
10/07/2025, 17:59:59,11.00,90,12.00,44.07,0.646,1.29,real
10/07/2025, 17:59:59,11.00,90,12.00,44.00,0.644,1.27,real
10/07/2025, 17:59:59,11.00,90,12.00,43.94,0.643,1.24,real
10/07/2025, 17:59:59,10.00,90,11.00,43.85,0.642,1.20,real
10/07/2025, 17:59:59,10.00,90,11.00,43.83,0.641,1.17,real
10/07/2025, 17:59:59,10.00,90,11.00,43.81,0.639,1.17,real
10/07/2025, 17:59:59,10.00,90,11.00,43.82,0.639,1.12,real
10/07/2025, 17:59:59,11.00,90,12.00,43.86,0.638,1.10,real
10/07/2025, 17:59:59,11.00,90,12.00,43.90,0.638,1.09,real
10/07/2025, 17:59:59,11.00,90,12.00,43.94,0.637,1.04,real
10/07/2025, 17:59:59,11.00,90,12.00,43.99,0.636,1.02,real
10/07/2025, 17:59:59,11.00,90,12.00,44.14,0.636,1.03,real
10/07/2025, 17:59:59,11.00,90,12.00,44.21,0.635,1.07,real
10/07/2025, 17:59:59,11.00,90,12.00,44.29,0.635,1.12,real
10/07/2025, 17:59:59,12.00,100,13.00,44.38,0.635,1.11,real
10/07/2025, 17:59:59,12.00,100,13.00,44.56,0.634,1.08,real
10/07/2025, 17:59:59,12.00,100,13.00,44.66,0.634,1.05,real
10/07/2025, 17:59:59,12.00,100,13.00,44.77,0.634,1.03,real
10/07/2025, 17:59:59,12.00,100,13.00,44.91,0.633,1.03,real
10/07/2025, 17:59:59,12.00,100,13.00,45.19,0.633,1.00,real
10/07/2025, 17:59:59,12.00,100,13.00,45.33,0.632,1.02,real
10/07/2025, 17:59:59,12.00,100,13.00,45.48,0.631,1.05,real
10/07/2025, 17:59:59,11.00,90,12.00,45.63,0.630,1.10,real
10/07/2025, 17:59:59,10.00,90,11.00,45.90,0.630,1.11,real
10/07/2025, 17:59:59,10.00,90,11.00,46.04,0.629,1.15,real
10/07/2025, 17:59:59,11.00,90,12.00,46.17,0.627,1.16,real
10/07/2025, 17:59:59,11.00,90,12.00,46.31,0.627,1.14,real
10/07/2025, 17:59:59,11.00,90,12.00,46.59,0.626,1.10,real
10/07/2025, 17:59:59,11.00,90,12.00,46.73,0.625,1.09,real
10/07/2025, 17:59:59,11.00,90,12.00,46.88,0.624,1.08,real
10/07/2025, 17:59:59,11.00,90,12.00,47.03,0.623,1.03,real
10/07/2025, 17:59:59,11.00,90,12.00,47.31,0.622,1.00,real
10/07/2025, 17:59:59,11.00,90,12.00,47.43,0.621,1.02,real
10/07/2025, 17:59:59,11.00,90,12.00,47.56,0.620,1.01,real
10/07/2025, 17:59:59,11.00,90,12.00,47.67,0.620,1.02,real
10/07/2025, 17:59:59,11.00,90,12.00,47.93,0.619,1.03,real
10/07/2025, 17:59:59,11.00,90,12.00,48.05,0.619,1.04,real
10/07/2025, 17:59:59,11.00,90,12.00,48.17,0.618,1.09,real
10/07/2025, 17:59:59,11.00,90,12.00,48.29,0.617,1.10,real
10/07/2025, 17:59:59,10.00,90,11.00,48.40,0.617,1.14,real
10/07/2025, 17:59:59,10.00,90,11.00,48.63,0.616,1.16,real
10/07/2025, 17:59:59,10.00,90,11.00,48.74,0.616,1.19,real
10/07/2025, 17:59:59,10.00,90,11.00,48.86,0.615,1.19,real
10/07/2025, 17:59:59,10.00,90,11.00,48.93,0.614,1.23,real
10/07/2025, 17:59:59,10.00,90,11.00,49.07,0.614,1.25,real
10/07/2025, 17:59:59,10.00,90,11.00,49.12,0.613,1.23,real
10/07/2025, 17:59:59,10.00,90,11.00,49.15,0.612,1.21,real
10/07/2025, 17:59:59,10.00,90,11.00,49.17,0.612,1.19,real
10/07/2025, 17:59:59,10.00,90,11.00,49.19,0.611,1.19,real
